timestamp,zone_id,time_of_day,current_count,flow_rate,average_velocity,occupancy_after_5_min
2026-01-25 03:47:00,Hall 3,3.78,234,3.19,1.49,250
2026-01-25 03:48:00,Open Arena,3.8,167,1.11,1.63,180
2026-01-25 03:49:00,Hall 3,3.82,269,12.93,1.43,327
2026-01-25 03:50:00,Hall 3,3.83,279,14.98,1.5,329
2026-01-25 03:51:00,Hall 2,3.85,170,11.2,1.43,227
2026-01-25 03:52:00,Open Arena,3.87,147,6.09,1.45,186
2026-01-25 03:53:00,Open Arena,3.88,204,-12.21,1.56,130
2026-01-25 03:54:00,Hall 2,3.9,147,22.05,1.55,262
2026-01-25 03:55:00,Open Arena,3.92,232,8.68,1.28,270
2026-01-25 03:56:00,Open Arena,3.93,184,-9.09,1.4,140
2026-01-25 03:57:00,Hall 2,3.95,229,17.85,1.35,290
2026-01-25 03:58:00,Hall 1,3.97,233,5.0,1.46,233
2026-01-25 03:59:00,Hall 2,3.98,191,2.39,1.34,188
2026-01-25 04:00:00,Open Arena,4.0,225,1.22,1.5,258
2026-01-25 04:01:00,Hall 3,4.02,215,-7.21,1.35,161
2026-01-25 04:02:00,Hall 2,4.03,263,13.72,1.39,338
2026-01-25 04:03:00,Hall 2,4.05,304,-4.65,1.44,260
2026-01-25 04:04:00,Hall 2,4.07,197,4.03,1.42,193
2026-01-25 04:05:00,Open Arena,4.08,183,18.48,1.41,272
2026-01-25 04:06:00,Hall 3,4.1,234,3.61,1.24,257
2026-01-25 04:07:00,Open Arena,4.12,253,10.33,1.32,307
2026-01-25 04:08:00,Hall 3,4.13,217,-1.95,1.37,194
2026-01-25 04:09:00,Hall 1,4.15,158,9.57,1.34,205
2026-01-25 04:10:00,Hall 3,4.17,180,-6.2,1.22,160
2026-01-25 04:11:00,Hall 1,4.18,250,11.12,1.37,308
2026-01-25 04:12:00,Hall 3,4.2,132,6.33,1.43,150
2026-01-25 04:13:00,Hall 3,4.22,280,26.87,1.64,432
2026-01-25 04:14:00,Open Arena,4.23,240,10.94,1.3,290
2026-01-25 04:15:00,Open Arena,4.25,223,4.56,1.57,248
2026-01-25 04:16:00,Hall 2,4.27,262,18.52,1.28,372
2026-01-25 04:17:00,Hall 2,4.28,214,9.83,1.4,264
2026-01-25 04:18:00,Hall 2,4.3,339,7.83,1.4,384
2026-01-25 04:19:00,Hall 2,4.32,209,17.4,1.63,293
2026-01-25 04:20:00,Hall 1,4.33,135,-2.76,1.51,130
2026-01-25 04:21:00,Open Arena,4.35,214,12.37,1.44,287
2026-01-25 04:22:00,Hall 1,4.37,126,1.37,1.72,151
2026-01-25 04:23:00,Hall 2,4.38,178,16.53,1.45,274
2026-01-25 04:24:00,Open Arena,4.4,146,-5.13,1.47,115
2026-01-25 04:25:00,Open Arena,4.42,275,6.59,1.49,313
2026-01-25 04:26:00,Hall 3,4.43,200,8.5,1.53,225
2026-01-25 04:27:00,Hall 1,4.45,281,18.78,1.44,378
2026-01-25 04:28:00,Open Arena,4.47,208,9.6,1.58,258
2026-01-25 04:29:00,Hall 1,4.48,127,18.37,1.24,246
2026-01-25 04:30:00,Open Arena,4.5,179,-11.28,1.45,122
2026-01-25 04:31:00,Open Arena,4.52,208,-4.28,1.49,172
2026-01-25 04:32:00,Hall 2,4.53,195,12.78,1.42,256
2026-01-25 04:33:00,Open Arena,4.55,198,-10.32,1.29,149
2026-01-25 04:34:00,Hall 2,4.57,181,-12.42,1.51,119
2026-01-25 04:35:00,Hall 2,4.58,131,13.55,1.4,187
2026-01-25 04:36:00,Hall 3,4.6,156,-7.39,1.54,139
2026-01-25 04:37:00,Open Arena,4.62,221,-14.76,1.53,148
2026-01-25 04:38:00,Hall 2,4.63,320,0.1,1.51,356
2026-01-25 04:39:00,Hall 2,4.65,296,-7.63,1.36,267
2026-01-25 04:40:00,Hall 1,4.67,260,6.97,1.36,300
2026-01-25 04:41:00,Open Arena,4.68,226,21.27,1.45,334
2026-01-25 04:42:00,Hall 3,4.7,232,2.48,1.47,234
2026-01-25 04:43:00,Hall 3,4.72,225,11.74,1.44,302
2026-01-25 04:44:00,Hall 3,4.73,180,23.62,1.5,302
2026-01-25 04:45:00,Hall 2,4.75,186,-10.5,1.44,127
2026-01-25 04:46:00,Open Arena,4.77,143,-6.82,1.46,112
2026-01-25 04:47:00,Open Arena,4.78,131,17.36,1.54,229
2026-01-25 04:48:00,Open Arena,4.8,178,9.69,1.42,241
2026-01-25 04:49:00,Hall 1,4.82,229,6.03,1.48,255
2026-01-25 04:50:00,Open Arena,4.83,226,33.2,1.27,408
2026-01-25 04:51:00,Hall 2,4.85,217,-1.14,1.48,230
2026-01-25 04:52:00,Hall 2,4.87,192,3.31,1.45,189
2026-01-25 04:53:00,Hall 1,4.88,257,-1.81,1.48,232
2026-01-25 04:54:00,Open Arena,4.9,266,18.52,1.62,364
2026-01-25 04:55:00,Hall 3,4.92,204,21.64,1.44,318
2026-01-25 04:56:00,Hall 1,4.93,221,9.46,1.53,287
2026-01-25 04:57:00,Hall 3,4.95,102,2.34,1.43,112
2026-01-25 04:58:00,Hall 1,4.97,96,-2.75,1.66,44
2026-01-25 04:59:00,Hall 1,4.98,179,-2.54,1.53,176
2026-01-25 05:00:00,Hall 1,5.0,211,3.74,1.6,227
2026-01-25 05:01:00,Open Arena,5.02,263,14.23,1.29,350
2026-01-25 05:02:00,Hall 1,5.03,222,39.21,1.46,410
2026-01-25 05:03:00,Hall 1,5.05,211,-4.95,1.38,201
2026-01-25 05:04:00,Open Arena,5.07,266,4.5,1.47,257
2026-01-25 05:05:00,Hall 3,5.08,121,3.11,1.52,141
2026-01-25 05:06:00,Hall 1,5.1,233,11.25,1.45,272
2026-01-25 05:07:00,Hall 3,5.12,138,-2.04,1.56,126
2026-01-25 05:08:00,Hall 2,5.13,147,5.8,1.57,197
2026-01-25 05:09:00,Hall 1,5.15,198,-19.08,1.58,98
2026-01-25 05:10:00,Hall 3,5.17,116,13.75,1.38,174
2026-01-25 05:11:00,Hall 3,5.18,283,0.3,1.42,279
2026-01-25 05:12:00,Hall 1,5.2,229,10.02,1.38,298
2026-01-25 05:13:00,Open Arena,5.22,216,14.59,1.42,287
2026-01-25 05:14:00,Hall 3,5.23,324,6.31,1.51,366
2026-01-25 05:15:00,Hall 2,5.25,171,10.2,1.42,223
2026-01-25 05:16:00,Hall 3,5.27,206,-1.31,1.63,213
2026-01-25 05:17:00,Hall 2,5.28,163,-9.09,1.45,117
2026-01-25 05:18:00,Hall 2,5.3,239,10.16,1.58,274
2026-01-25 05:19:00,Hall 2,5.32,202,4.08,1.55,224
2026-01-25 05:20:00,Open Arena,5.33,217,-1.24,1.55,207
2026-01-25 05:21:00,Open Arena,5.35,170,5.77,1.69,188
2026-01-25 05:22:00,Open Arena,5.37,246,27.34,1.55,387
2026-01-25 05:23:00,Hall 1,5.38,284,10.05,1.49,326
2026-01-25 05:24:00,Hall 1,5.4,204,16.71,1.35,290
2026-01-25 05:25:00,Hall 1,5.42,192,-5.43,1.54,161
2026-01-25 05:26:00,Hall 3,5.43,284,-12.44,1.26,247
2026-01-25 05:27:00,Hall 3,5.45,257,-4.14,1.54,222
2026-01-25 05:28:00,Hall 2,5.47,170,0.94,1.59,159
2026-01-25 05:29:00,Hall 3,5.48,245,10.01,1.41,327
2026-01-25 05:30:00,Hall 2,5.5,228,-2.88,1.55,203
2026-01-25 05:31:00,Open Arena,5.52,151,18.49,1.68,234
2026-01-25 05:32:00,Hall 2,5.53,245,5.31,1.56,285
2026-01-25 05:33:00,Hall 2,5.55,122,6.42,1.52,134
2026-01-25 05:34:00,Hall 1,5.57,283,0.73,1.38,287
2026-01-25 05:35:00,Open Arena,5.58,195,7.97,1.55,237
2026-01-25 05:36:00,Hall 2,5.6,250,7.04,1.37,283
2026-01-25 05:37:00,Open Arena,5.62,141,14.18,1.37,202
2026-01-25 05:38:00,Open Arena,5.63,260,-0.06,1.51,243
2026-01-25 05:39:00,Hall 3,5.65,192,3.29,1.51,194
2026-01-25 05:40:00,Hall 1,5.67,297,9.22,1.44,364
2026-01-25 05:41:00,Hall 2,5.68,258,19.43,1.58,354
2026-01-25 05:42:00,Hall 1,5.7,191,8.57,1.36,255
2026-01-25 05:43:00,Hall 3,5.72,310,6.26,1.4,361
2026-01-25 05:44:00,Hall 2,5.73,116,6.85,1.51,143
2026-01-25 05:45:00,Hall 1,5.75,217,26.41,1.42,339
2026-01-25 05:46:00,Hall 2,5.77,1773,-50.0,1.13,1504
2026-01-25 05:47:00,Hall 3,5.78,223,-18.32,1.41,130
2026-01-25 05:48:00,Open Arena,5.8,220,-2.86,1.6,205
2026-01-25 05:49:00,Hall 2,5.82,206,14.15,1.66,291
2026-01-25 05:50:00,Hall 2,5.83,234,-6.22,1.46,209
2026-01-25 05:51:00,Hall 2,5.85,196,-0.3,1.4,195
2026-01-25 05:52:00,Hall 2,5.87,220,0.99,1.45,230
2026-01-25 05:53:00,Hall 3,5.88,196,2.71,1.48,188
2026-01-25 05:54:00,Open Arena,5.9,241,11.56,1.5,317
2026-01-25 05:55:00,Hall 1,5.92,187,1.66,1.31,192
2026-01-25 05:56:00,Hall 1,5.93,315,6.32,1.39,327
2026-01-25 05:57:00,Hall 1,5.95,242,16.6,1.54,320
2026-01-25 05:58:00,Open Arena,5.97,238,2.24,1.42,235
2026-01-25 05:59:00,Hall 1,5.98,329,12.87,1.4,380
2026-01-25 06:00:00,Open Arena,6.0,187,13.8,1.63,266
2026-01-25 06:01:00,Hall 3,6.02,219,-8.9,1.34,148
2026-01-25 06:02:00,Hall 2,6.03,232,4.73,1.39,279
2026-01-25 06:03:00,Hall 1,6.05,268,-15.33,1.34,182
2026-01-25 06:04:00,Hall 1,6.07,310,11.26,1.54,355
2026-01-25 06:05:00,Hall 2,6.08,275,-4.14,1.43,240
2026-01-25 06:06:00,Hall 1,6.1,214,5.05,1.27,263
2026-01-25 06:07:00,Open Arena,6.12,343,15.79,1.25,421
2026-01-25 06:08:00,Hall 1,6.13,290,5.33,1.44,316
2026-01-25 06:09:00,Hall 1,6.15,242,-4.65,1.59,205
2026-01-25 06:10:00,Hall 1,6.17,292,7.14,1.4,336
2026-01-25 06:11:00,Open Arena,6.18,308,3.74,1.38,324
2026-01-25 06:12:00,Open Arena,6.2,256,5.72,1.43,277
2026-01-25 06:13:00,Open Arena,6.22,280,3.59,1.47,292
2026-01-25 06:14:00,Open Arena,6.23,248,1.82,1.44,234
2026-01-25 06:15:00,Hall 2,6.25,328,-4.93,1.47,302
2026-01-25 06:16:00,Hall 1,6.27,287,19.59,1.54,369
2026-01-25 06:17:00,Hall 1,6.28,284,5.09,1.51,343
2026-01-25 06:18:00,Hall 3,6.3,294,8.96,1.38,310
2026-01-25 06:19:00,Open Arena,6.32,274,5.84,1.36,273
2026-01-25 06:20:00,Hall 1,6.33,248,10.97,1.34,309
2026-01-25 06:21:00,Hall 2,6.35,275,-7.66,1.3,245
2026-01-25 06:22:00,Hall 3,6.37,292,1.91,1.34,293
2026-01-25 06:23:00,Open Arena,6.38,219,2.67,1.56,226
2026-01-25 06:24:00,Hall 1,6.4,234,6.56,1.42,267
2026-01-25 06:25:00,Hall 2,6.42,256,0.49,1.38,277
2026-01-25 06:26:00,Hall 2,6.43,292,13.96,1.51,350
2026-01-25 06:27:00,Hall 1,6.45,326,15.24,1.49,423
2026-01-25 06:28:00,Open Arena,6.47,311,2.4,1.39,348
2026-01-25 06:29:00,Hall 2,6.48,290,7.95,1.45,346
2026-01-25 06:30:00,Hall 3,6.5,214,17.08,1.49,304
2026-01-25 06:31:00,Hall 3,6.52,263,11.52,1.45,336
2026-01-25 06:32:00,Hall 1,6.53,328,8.41,1.53,340
2026-01-25 06:33:00,Hall 1,6.55,302,11.39,1.46,372
2026-01-25 06:34:00,Hall 3,6.57,239,6.97,1.48,251
2026-01-25 06:35:00,Hall 3,6.58,369,1.68,1.39,372
2026-01-25 06:36:00,Hall 2,6.6,296,-1.07,1.43,293
2026-01-25 06:37:00,Hall 3,6.62,340,-4.29,1.29,317
2026-01-25 06:38:00,Hall 1,6.63,278,-12.05,1.42,230
2026-01-25 06:39:00,Open Arena,6.65,308,-0.44,1.53,288
2026-01-25 06:40:00,Hall 3,6.67,319,6.04,1.41,357
2026-01-25 06:41:00,Open Arena,6.68,269,14.92,1.54,331
2026-01-25 06:42:00,Hall 3,6.7,376,16.3,1.42,451
2026-01-25 06:43:00,Hall 3,6.72,347,2.26,1.54,363
2026-01-25 06:44:00,Hall 1,6.73,2193,120.0,0.95,2785
2026-01-25 06:45:00,Hall 2,6.75,342,12.23,1.45,413
2026-01-25 06:46:00,Hall 2,6.77,353,17.64,1.35,451
2026-01-25 06:47:00,Hall 2,6.78,371,18.31,1.34,465
2026-01-25 06:48:00,Hall 1,6.8,315,-6.5,1.47,321
2026-01-25 06:49:00,Open Arena,6.82,367,-6.04,1.29,313
2026-01-25 06:50:00,Open Arena,6.83,393,-4.94,1.6,381
2026-01-25 06:51:00,Open Arena,6.85,458,14.67,1.3,547
2026-01-25 06:52:00,Hall 2,6.87,469,2.32,1.28,470
2026-01-25 06:53:00,Hall 3,6.88,322,5.22,1.41,340
2026-01-25 06:54:00,Hall 2,6.9,379,-21.03,1.52,275
2026-01-25 06:55:00,Hall 2,6.92,438,5.09,1.45,474
2026-01-25 06:56:00,Hall 2,6.93,384,-2.94,1.41,353
2026-01-25 06:57:00,Hall 2,6.95,343,0.19,1.46,366
2026-01-25 06:58:00,Hall 1,6.97,347,-1.13,1.17,326
2026-01-25 06:59:00,Hall 1,6.98,453,-0.58,1.34,442
2026-01-25 07:00:00,Hall 1,7.0,452,-15.09,1.44,352
2026-01-25 07:01:00,Open Arena,7.02,328,5.04,1.44,352
2026-01-25 07:02:00,Hall 2,7.03,490,20.6,1.33,615
2026-01-25 07:03:00,Hall 3,7.05,416,-2.01,1.34,418
2026-01-25 07:04:00,Hall 3,7.07,433,2.66,1.4,439
2026-01-25 07:05:00,Hall 2,7.08,407,8.69,1.41,435
2026-01-25 07:06:00,Open Arena,7.1,419,6.9,1.39,432
2026-01-25 07:07:00,Hall 3,7.12,361,13.27,1.42,439
2026-01-25 07:08:00,Hall 2,7.13,457,0.51,1.45,448
2026-01-25 07:09:00,Open Arena,7.15,460,1.78,1.46,485
2026-01-25 07:10:00,Hall 2,7.17,437,-1.4,1.51,422
2026-01-25 07:11:00,Hall 2,7.18,487,19.79,1.37,594
2026-01-25 07:12:00,Open Arena,7.2,515,-2.5,1.33,512
2026-01-25 07:13:00,Open Arena,7.22,498,17.96,1.39,576
2026-01-25 07:14:00,Hall 3,7.23,462,4.63,1.43,490
2026-01-25 07:15:00,Hall 2,7.25,456,-6.02,1.32,422
2026-01-25 07:16:00,Open Arena,7.27,500,-4.97,1.52,465
2026-01-25 07:17:00,Open Arena,7.28,512,0.17,1.46,519
2026-01-25 07:18:00,Hall 2,7.3,515,-11.45,1.51,477
2026-01-25 07:19:00,Hall 3,7.32,494,22.05,1.28,611
2026-01-25 07:20:00,Hall 3,7.33,484,-9.6,1.25,437
2026-01-25 07:21:00,Hall 3,7.35,467,-3.51,1.45,438
2026-01-25 07:22:00,Hall 3,7.37,432,2.7,1.35,437
2026-01-25 07:23:00,Hall 3,7.38,531,3.33,1.53,527
2026-01-25 07:24:00,Hall 2,7.4,510,2.26,1.22,549
2026-01-25 07:25:00,Hall 2,7.42,510,-2.45,1.48,516
2026-01-25 07:26:00,Open Arena,7.43,562,5.29,1.26,600
2026-01-25 07:27:00,Hall 3,7.45,474,4.96,1.28,515
2026-01-25 07:28:00,Hall 1,7.47,538,-5.34,1.42,522
2026-01-25 07:29:00,Hall 2,7.48,571,18.79,1.44,638
2026-01-25 07:30:00,Hall 1,7.5,696,3.06,1.39,700
2026-01-25 07:31:00,Hall 2,7.52,568,-13.66,1.4,493
2026-01-25 07:32:00,Hall 3,7.53,691,12.09,1.19,743
2026-01-25 07:33:00,Hall 3,7.55,607,15.06,1.37,684
2026-01-25 07:34:00,Hall 3,7.57,550,11.45,1.43,606
2026-01-25 07:35:00,Hall 2,7.58,608,14.84,1.33,666
2026-01-25 07:36:00,Open Arena,7.6,577,-6.9,1.42,551
2026-01-25 07:37:00,Hall 1,7.62,565,7.79,1.45,610
2026-01-25 07:38:00,Hall 3,7.63,639,12.07,1.5,700
2026-01-25 07:39:00,Hall 2,7.65,657,8.51,1.17,701
2026-01-25 07:40:00,Hall 1,7.67,631,0.64,1.3,619
2026-01-25 07:41:00,Hall 1,7.68,603,-2.87,1.46,606
2026-01-25 07:42:00,Hall 1,7.7,753,8.78,1.42,780
2026-01-25 07:43:00,Hall 3,7.72,719,-0.25,1.41,723
2026-01-25 07:44:00,Hall 1,7.73,618,15.01,1.5,722
2026-01-25 07:45:00,Open Arena,7.75,702,10.92,1.37,756
2026-01-25 07:46:00,Hall 2,7.77,749,3.17,1.57,752
2026-01-25 07:47:00,Hall 1,7.78,706,1.4,1.45,723
2026-01-25 07:48:00,Open Arena,7.8,757,13.14,1.41,827
2026-01-25 07:49:00,Hall 2,7.82,766,-8.2,1.38,724
2026-01-25 07:50:00,Hall 1,7.83,839,13.97,1.29,896
2026-01-25 07:51:00,Hall 2,7.85,685,-4.79,1.32,685
2026-01-25 07:52:00,Hall 1,7.87,815,10.87,1.24,881
2026-01-25 07:53:00,Hall 2,7.88,795,2.43,1.52,824
2026-01-25 07:54:00,Open Arena,7.9,716,-5.56,1.29,667
2026-01-25 07:55:00,Open Arena,7.92,747,10.91,1.43,821
2026-01-25 07:56:00,Open Arena,7.93,717,13.85,1.32,768
2026-01-25 07:57:00,Hall 1,7.95,856,5.5,1.29,919
2026-01-25 07:58:00,Hall 1,7.97,871,-14.02,1.18,810
2026-01-25 07:59:00,Open Arena,7.98,790,26.16,1.35,928
2026-01-25 08:00:00,Hall 2,8.0,908,32.45,1.24,1077
2026-01-25 08:01:00,Hall 1,8.02,841,66.32,1.41,1187
2026-01-25 08:02:00,Hall 1,8.03,922,56.54,1.25,1207
2026-01-25 08:03:00,Open Arena,8.05,917,49.09,1.38,1177
2026-01-25 08:04:00,Hall 2,8.07,816,28.96,1.4,974
2026-01-25 08:05:00,Hall 1,8.08,869,70.26,1.26,1241
2026-01-25 08:06:00,Hall 1,8.1,914,48.75,1.22,1176
2026-01-25 08:07:00,Hall 1,8.12,885,28.81,1.33,1002
2026-01-25 08:08:00,Open Arena,8.13,933,82.81,1.21,1367
2026-01-25 08:09:00,Hall 2,8.15,935,57.53,1.14,1223
2026-01-25 08:10:00,Hall 1,8.17,855,26.76,1.21,993
2026-01-25 08:11:00,Open Arena,8.18,983,49.49,1.32,1229
2026-01-25 08:12:00,Open Arena,8.2,875,25.95,1.3,995
2026-01-25 08:13:00,Open Arena,8.22,1026,12.43,1.22,1105
2026-01-25 08:14:00,Hall 2,8.23,983,39.83,1.25,1180
2026-01-25 08:15:00,Hall 3,8.25,1000,62.69,1.2,1323
2026-01-25 08:16:00,Hall 1,8.27,985,70.32,1.21,1333
2026-01-25 08:17:00,Open Arena,8.28,930,28.58,1.24,1071
2026-01-25 08:18:00,Hall 1,8.3,1020,26.13,1.26,1167
2026-01-25 08:19:00,Open Arena,8.32,1014,21.5,1.31,1111
2026-01-25 08:20:00,Hall 3,8.33,1026,54.06,1.44,1287
2026-01-25 08:21:00,Open Arena,8.35,920,62.11,1.32,1221
2026-01-25 08:22:00,Hall 1,8.37,993,27.02,1.31,1145
2026-01-25 08:23:00,Hall 3,8.38,1040,53.38,1.27,1282
2026-01-25 08:24:00,Hall 2,8.4,1027,73.79,1.16,1417
2026-01-25 08:25:00,Hall 3,8.42,1059,42.7,1.26,1266
2026-01-25 08:26:00,Hall 3,8.43,1037,48.32,1.28,1273
2026-01-25 08:27:00,Hall 3,8.45,1067,36.89,1.55,1234
2026-01-25 08:28:00,Hall 1,8.47,1069,65.95,1.3,1405
2026-01-25 08:29:00,Hall 1,8.48,1100,78.2,1.24,1514
2026-01-25 08:30:00,Hall 2,8.5,1079,52.25,1.32,1351
2026-01-25 08:31:00,Hall 2,8.52,1112,53.26,1.32,1392
2026-01-25 08:32:00,Open Arena,8.53,1124,70.85,1.36,1441
2026-01-25 08:33:00,Hall 2,8.55,1086,33.05,1.21,1257
2026-01-25 08:34:00,Open Arena,8.57,1150,34.67,1.09,1300
2026-01-25 08:35:00,Open Arena,8.58,1127,48.29,1.35,1369
2026-01-25 08:36:00,Hall 2,8.6,1140,38.62,1.49,1318
2026-01-25 08:37:00,Hall 2,8.62,1097,36.95,1.31,1277
2026-01-25 08:38:00,Hall 3,8.63,2951,-50.0,0.91,2687
2026-01-25 08:39:00,Hall 2,8.65,1228,32.31,1.21,1388
2026-01-25 08:40:00,Open Arena,8.67,1198,44.58,1.04,1425
2026-01-25 08:41:00,Hall 3,8.68,1250,27.51,1.26,1384
2026-01-25 08:42:00,Open Arena,8.7,3046,-50.0,0.84,2828
2026-01-25 08:43:00,Hall 3,8.72,1268,60.48,1.32,1583
2026-01-25 08:44:00,Hall 2,8.73,1290,13.31,1.34,1357
2026-01-25 08:45:00,Hall 1,8.75,1176,54.77,1.32,1449
2026-01-25 08:46:00,Hall 2,8.77,1377,45.43,1.32,1605
2026-01-25 08:47:00,Hall 2,8.78,1386,52.88,1.26,1676
2026-01-25 08:48:00,Hall 3,8.8,1279,38.66,1.18,1476
2026-01-25 08:49:00,Open Arena,8.82,1262,18.03,1.21,1362
2026-01-25 08:50:00,Open Arena,8.83,1359,44.48,1.13,1558
2026-01-25 08:51:00,Open Arena,8.85,1291,52.48,1.24,1536
2026-01-25 08:52:00,Hall 1,8.87,1431,48.21,1.16,1680
2026-01-25 08:53:00,Open Arena,8.88,1284,51.45,1.29,1517
2026-01-25 08:54:00,Hall 3,8.9,1347,29.59,1.1,1492
2026-01-25 08:55:00,Hall 3,8.92,1394,60.12,1.11,1701
2026-01-25 08:56:00,Hall 3,8.93,1369,44.82,1.09,1605
2026-01-25 08:57:00,Open Arena,8.95,1349,61.78,1.21,1668
2026-01-25 08:58:00,Hall 3,8.97,1275,34.64,1.22,1441
2026-01-25 08:59:00,Open Arena,8.98,1298,44.96,1.29,1542
2026-01-25 09:00:00,Open Arena,9.0,1342,47.28,1.13,1581
2026-01-25 09:01:00,Hall 2,9.02,1330,25.79,1.13,1492
2026-01-25 09:02:00,Open Arena,9.03,1354,61.64,1.09,1660
2026-01-25 09:03:00,Open Arena,9.05,1400,36.73,1.17,1594
2026-01-25 09:04:00,Open Arena,9.07,1311,40.74,1.29,1520
2026-01-25 09:05:00,Hall 2,9.08,1417,32.24,1.22,1571
2026-01-25 09:06:00,Hall 1,9.1,1529,52.16,1.19,1779
2026-01-25 09:07:00,Hall 3,9.12,1425,19.16,1.15,1531
2026-01-25 09:08:00,Hall 3,9.13,1453,46.07,1.0,1676
2026-01-25 09:09:00,Hall 3,9.15,1513,64.91,0.86,1808
2026-01-25 09:10:00,Hall 3,9.17,1512,64.63,1.25,1818
2026-01-25 09:11:00,Hall 3,9.18,1461,48.54,1.23,1712
2026-01-25 09:12:00,Hall 2,9.2,1528,43.19,1.14,1760
2026-01-25 09:13:00,Open Arena,9.22,1616,27.28,1.14,1741
2026-01-25 09:14:00,Hall 2,9.23,1542,24.87,1.18,1685
2026-01-25 09:15:00,Hall 1,9.25,1585,41.23,1.03,1820
2026-01-25 09:16:00,Hall 3,9.27,1574,44.82,1.19,1796
2026-01-25 09:17:00,Hall 2,9.28,1543,41.57,1.23,1750
2026-01-25 09:18:00,Open Arena,9.3,1613,45.43,1.14,1837
2026-01-25 09:19:00,Hall 1,9.32,1514,40.88,1.28,1733
2026-01-25 09:20:00,Hall 3,9.33,1668,69.26,1.23,2020
2026-01-25 09:21:00,Open Arena,9.35,1489,71.4,1.24,1839
2026-01-25 09:22:00,Hall 1,9.37,1622,24.21,1.22,1754
2026-01-25 09:23:00,Open Arena,9.38,1615,54.65,1.18,1882
2026-01-25 09:24:00,Open Arena,9.4,1634,52.22,1.21,1886
2026-01-25 09:25:00,Open Arena,9.42,1579,80.98,1.23,2004
2026-01-25 09:26:00,Hall 3,9.43,1566,62.8,1.14,1881
2026-01-25 09:27:00,Hall 1,9.45,1661,61.72,1.11,1972
2026-01-25 09:28:00,Hall 2,9.47,1638,50.93,1.28,1898
2026-01-25 09:29:00,Hall 1,9.48,1512,30.39,1.03,1650
2026-01-25 09:30:00,Hall 1,9.5,1618,36.11,1.23,1769
2026-01-25 09:31:00,Hall 3,9.52,1608,53.67,1.07,1874
2026-01-25 09:32:00,Hall 3,9.53,1620,45.64,1.2,1851
2026-01-25 09:33:00,Open Arena,9.55,1748,79.33,1.22,2162
2026-01-25 09:34:00,Open Arena,9.57,1601,69.86,1.23,1954
2026-01-25 09:35:00,Open Arena,9.58,1610,29.64,1.16,1746
2026-01-25 09:36:00,Hall 1,9.6,1588,26.71,1.35,1703
2026-01-25 09:37:00,Hall 1,9.62,1703,19.92,1.09,1783
2026-01-25 09:38:00,Hall 3,9.63,1589,23.87,1.24,1680
2026-01-25 09:39:00,Open Arena,9.65,1700,51.85,1.15,1965
2026-01-25 09:40:00,Hall 1,9.67,1610,37.75,1.19,1800
2026-01-25 09:41:00,Hall 3,9.68,1726,51.95,1.04,1977
2026-01-25 09:42:00,Hall 3,9.7,1711,31.93,1.27,1872
2026-01-25 09:43:00,Hall 2,9.72,1678,58.75,1.22,1981
2026-01-25 09:44:00,Hall 2,9.73,1657,43.88,1.09,1877
2026-01-25 09:45:00,Hall 2,9.75,1745,48.61,1.11,1985
2026-01-25 09:46:00,Hall 2,9.77,1719,61.97,1.24,2043
2026-01-25 09:47:00,Open Arena,9.78,1709,40.94,1.2,1914
2026-01-25 09:48:00,Hall 1,9.8,1640,41.92,1.14,1861
2026-01-25 09:49:00,Hall 1,9.82,1654,41.53,1.05,1869
2026-01-25 09:50:00,Open Arena,9.83,1652,48.11,0.97,1899
2026-01-25 09:51:00,Hall 1,9.85,1680,48.7,1.22,1916
2026-01-25 09:52:00,Hall 1,9.87,1629,40.34,1.05,1839
2026-01-25 09:53:00,Hall 3,9.88,1722,47.1,1.18,1967
2026-01-25 09:54:00,Hall 3,9.9,1642,56.77,1.11,1940
2026-01-25 09:55:00,Hall 3,9.92,1806,46.37,1.05,2058
2026-01-25 09:56:00,Open Arena,9.93,1793,39.79,1.18,1969
2026-01-25 09:57:00,Open Arena,9.95,1770,46.08,1.12,1990
2026-01-25 09:58:00,Hall 1,9.97,1701,72.32,1.05,2059
2026-01-25 09:59:00,Hall 2,9.98,1729,25.38,1.01,1862
2026-01-25 10:00:00,Hall 1,10.0,1673,36.55,1.14,1850
2026-01-25 10:01:00,Hall 1,10.02,1727,33.76,1.06,1921
2026-01-25 10:02:00,Hall 3,10.03,1618,41.86,1.25,1816
2026-01-25 10:03:00,Open Arena,10.05,1722,46.23,1.08,1947
2026-01-25 10:04:00,Hall 1,10.07,1720,54.46,1.06,1966
2026-01-25 10:05:00,Hall 1,10.08,1748,24.08,1.02,1853
2026-01-25 10:06:00,Hall 2,10.1,1639,43.02,1.21,1851
2026-01-25 10:07:00,Hall 3,10.12,2171,120.0,1.01,2758
2026-01-25 10:08:00,Hall 2,10.13,1681,56.01,1.15,1952
2026-01-25 10:09:00,Open Arena,10.15,1755,70.0,1.16,2095
2026-01-25 10:10:00,Hall 2,10.17,1631,37.46,1.01,1824
2026-01-25 10:11:00,Hall 3,10.18,1745,40.64,1.11,1986
2026-01-25 10:12:00,Hall 2,10.2,1629,50.53,1.18,1914
2026-01-25 10:13:00,Open Arena,10.22,1749,64.33,1.11,2072
2026-01-25 10:14:00,Hall 2,10.23,1748,45.02,1.12,1950
2026-01-25 10:15:00,Hall 2,10.25,1688,53.03,0.95,1956
